,smiles,prediction_neglogld50,actual_neglogld50,prediction_epa,actual_epa,prediction_epa_from_neglog
39090,O=S(=O)(O)c1cc(Nc2nc(Cl)nc(Nc3ccccc3)n2)c2c(O)c(N=Nc3ccccc3S(=O)(=O)O)c(S(=O)(=O)O)cc2c1,2.2534535,2.02208689,2,3,2
39091,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1/C=C/c1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,3.1775591,2.263399331,2,3,2
39092,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,3.3117075,1.962325908,1,3,1
39093,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1/C=C/c1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)O,3.117142,2.245991115,2,3,2
39094,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)O,2.6461225,2.068108472,2,3,2
39095,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)cc1S(=O)(=O)O,2.2596023,1.950843678,2,3,2
39096,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,2.8546305,1.924037944,2,3,2
39097,O=S(=O)(O)c1cc(O)ccc1O,1.776535,1.404094445,2,3,2
39098,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)ccc2c1,2.4064965,1.82812556,2,3,2
39099,O=S(=O)(O)c1ccc(C=Cc2ccccc2)c(-n2nc3ccc4cc(S(=O)(=O)O)ccc4c3n2)c1,2.408875,2.307537968,2,2,2
39100,O=S(=O)(O)c1ccc(Cl)cc1,2.088389,2.585738138,2,2,2
39101,O=S(=O)(O)c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1,2.7249036,1.784646952,2,3,2
39102,O=S(=O)(O)c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)cc1,2.4540515,1.740781516,2,3,2
39103,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,2.2591665,1.865790498,2,3,2
39104,O=S(=O)(O)c1ccc(N=Nc2cc(CO)c(O)c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c2O)c2ccccc12,3.042612,2.143261771,2,2,2
39105,O=S(=O)(O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,2.424798,1.883162514,2,3,2
39106,O=S(=O)(O)c1ccc(N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)cc2)cc1,2.4893272,1.747430487,2,3,2
39107,O=S(=O)(O)c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)O)cc6)nc(N(CCO)CCO)n5)c(S(=O)(=O)O)c4)cc3S(=O)(=O)O)nc(N(CCO)CCO)n2)cc1,2.9184074,2.333297311,2,3,2
39108,O=S(=O)(O)c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6ccc(S(=O)(=O)O)cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)cc1,2.9203482,2.06168801,2,3,2
39109,O=S(=O)(O)c1ccc2c(Cc3cccc4cc(S(=O)(=O)O)ccc34)cccc2c1,2.3925693,2.052154054,2,2,2
39110,O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1,2.4887102,1.953064296,2,3,2
39111,O=S(=O)(O)c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccc(S(=O)(=O)O)cc41)-c1ccc(S(=O)(=O)O)cc1-3)c1ccc(S(=O)(=O)Nc3ccc(S(=O)(=O)CCO)cc3)cc21,3.5039294,2.007764842,1,3,1
39112,O=S(=O)(O)c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,2.1622562,2.21793409,2,2,2
39113,O=S(=O)(O)c1ccc2c(c1)Nc1cc3nc4ccc(S(=O)(=O)O)cc4nc3cc1N2,2.4438643,1.923547041,2,3,2
39114,O=S(=O)(O)c1ccc2c(ccc3nn(-c4ccc(C=Cc5ccc(-n6cncn6)cc5S(=O)(=O)O)c(S(=O)(=O)O)c4)nc32)c1,2.4099636,1.815975032,2,3,2
39115,O=S(=O)(O)c1ccc2cc(Nc3cccc4c(O)c(S(=O)(=O)O)ccc34)ccc2c1O,2.4437137,1.6641028690000002,2,3,2
39116,O=S(=O)(O)c1ccc2ccccc2c1,1.9360993,1.318516557,2,3,2
39117,O=S(=O)(O)c1cccc(N=Nc2ccc(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)c3ccccc23)c1,2.3381214,2.008666237,2,3,2
39118,O=S(=O)(O)c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1,2.3503134,1.849213377,2,3,2
39119,O=S(=O)(O)c1cccc(Nc2nc(NCCO)nc(Nc3ccc(C=Cc4ccc(Nc5nc(NCCO)nc(Nc6cccc(S(=O)(=O)O)c6)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)n2)c1,2.862929,1.995205952,2,3,2
39120,O=S(=O)(O)c1cccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6cccc(S(=O)(=O)O)c6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)c1,2.6341422,2.740011244,2,2,2
39121,O=S(=O)(O)c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)O)cccc45)c4ccccc34)cccc12,2.7370875,1.837392855,2,3,2
39122,O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,2.0437925,1.459804228,2,3,2
39123,O=S(=O)(O)c1ccccc1,1.7499878,1.887392219,2,2,2
39124,O=S(=O)(O)c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)O)cc2)cc1,2.5065162,1.968208363,2,3,2
39125,O=S(=O)(O)c1ccccc1Nc1ccc(C(=C2C=CC(=Nc3ccccc3)C=C2)c2ccc(Nc3ccccc3)cc2)cc1,2.8764126,1.899983834,2,3,2
39126,O=S(=O)(O)c1ccccc1O,2.031744,1.962237205,2,2,2
39127,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,1.6900344,1.937612449,3,2,3
39128,O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,3.0509307,2.2989678380000003,1,2,1
39129,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,2.2368886,2.481680494,2,2,2
39130,O=S(=O)(SC(Cl)(Cl)Cl)C(Cl)Cl,2.3110259,1.916129543,2,2,2
39131,O=S(=O)([O-])CCC[n+]1ccccc1,2.2717957,1.5077799159999998,2,3,2
39132,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,2.548449,1.674782231,2,3,2
39133,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.5994954,1.845880625,2,2,2
39134,O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,2.5932822,2.3901983,2,2,2
39135,O=S(=O)(c1ccc(N[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)O)cc1)c1ccc(N[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)O)cc1,2.6372018,2.3901983,2,2,2
39136,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,2.2584035,1.783098813,2,2,2
39137,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,2.9524817,2.93940897,1,1,1
39138,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,2.0435455,2.256515014,2,2,2
39139,O=S(=O)(c1ccccc1)c1ccccc1,1.5220231,2.810091276,3,1,3
39140,O=S(O)CO,1.7536972,1.107693757,2,3,2
39141,O=S(O)c1ccc(Cl)cc1,1.8880199,2.548079712,2,1,2
39142,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,2.129113,3.47202133,2,1,2
39143,O=S1(=O)CC(Cl)C(Cl)C1,3.0163674,2.593559507,1,1,1
39144,O=S1(=O)CC=CC1,2.279541,1.666430511,2,2,2
39145,O=S1(=O)CCC(Br)C1,1.8847395,2.966565175,2,1,2
39146,O=S1(=O)CCC(N=C(S)S)C1,1.9374074,2.094518397,2,2,2
39147,O=S1(=O)CCC(NNc2ccccc2)C1,2.234017,1.978657291,2,2,2
39148,O=S1(=O)CCCC1,2.2797976,1.7211108030000002,2,2,2
39149,O=S1(=O)CCCCO1,1.7909696,2.435117812,2,1,2
39150,O=S1(=O)CCCO1,1.8452135,3.0376576710000003,2,1,2
39151,O=S1(=O)CCN(c2ccccc2)CC1,1.9462241,2.421780734,2,2,2
39152,O=S1(=O)CS(=O)(=O)OCO1,3.0322073,2.797456825,1,1,1
39153,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.3779273,4.370993934,1,0,1
39154,O=S1C=CCO1,2.1003225,2.216172158,2,2,2
39155,O=S1OCC(CCl)O1,1.9677645,3.717642769,2,0,2
39156,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.2573802,3.669999389,2,1,2
39157,O=S1OCC2C(CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,2.7943966,3.729,2,1,2
39158,O=S1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.0693176,3.229,1,1,1
39159,O=[N+]([O-])/C=C1/SCCN1Cc1ccccc1,2.78999,2.373,1,2,1
39160,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,2.6245658,2.754458764,2,1,2
39161,O=[N+]([O-])C(Br)(Br)CO,2.6180322,3.932058618,2,0,2
39162,O=[N+]([O-])C(Br)(CO)CO,2.3989637,2.861671243,2,1,2
39163,O=[N+]([O-])C(Br)Br,2.1261172,3.4056123780000003,2,1,2
39164,O=[N+]([O-])C(CO)(CO)CO,2.359018,1.900562596,2,2,2
39165,O=[N+]([O-])C(Cl)(Cl)Cl,2.9986613,3.143953759,1,1,1
39166,O=[N+]([O-])C(F)(COCC(COCC(F)([N+](=O)[O-])[N+](=O)[O-])(N(F)F)N(F)F)[N+](=O)[O-],3.4788728,2.743811838,1,2,1
39167,O=[N+]([O-])C(F)(COCOCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3.5452123,2.125097497,1,2,1
39168,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],3.9653707,3.1556041880000003,0,1,0
39169,O=[N+]([O-])C1(Br)COCOC1,3.059163,2.668322416,1,1,1
39170,O=[N+]([O-])C=C1SCCN1Cc1ccccc1,2.78999,2.37345637,1,2,1
39171,O=[N+]([O-])CCCO,2.2793343,3.135083064,2,1,2
39172,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,3.735854,3.129097855,0,1,0
39173,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,2.4364052,1.686831936,2,3,2
39174,O=[N+]([O-])OC(C(O)CO)([N+](=O)[O-])[N+](=O)[O-],3.5063698,3.334999149,1,1,1
39175,O=[N+]([O-])OC1COC2C(O)COC12,2.3336012,1.978153252,2,2,2
39176,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.434707,2.4998416,2,2,2
39177,O=[N+]([O-])OCC(CO)O[N+](=O)[O-],1.826613,2.107076426,2,2,2
39178,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],4.6145487,2.279764492,0,2,0
39179,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],2.0017915,2.689670467,2,1,2
39180,O=[N+]([O-])OCC(O)CO,1.8232919,2.606809246,2,1,2
39181,O=[N+]([O-])OCC(O)CO[N+](=O)[O-],1.9306476,2.232931718,2,2,2
39182,O=[N+]([O-])OCC1CO1,1.7743824,2.413066406,2,1,2
39183,O=[N+]([O-])OCC1OC(O)C(O[N+](=O)[O-])C(O[N+](=O)[O-])C1O,2.405749,1.623451914,2,3,2
39184,O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],2.802646,2.380515141,1,2,1
39185,O=[N+]([O-])OCCOCCO[N+](=O)[O-],2.7803786,2.354491715,1,2,1
39186,O=[N+]([O-])OCCO[N+](=O)[O-],2.7688966,2.46685334,1,2,1
39187,O=[N+]([O-])O[C@@H]1COC2C1OC[C@@H]2O,2.447982,1.978,2,2,2
39188,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,2.0282202,1.978153252,2,2,2
39189,O=[N+]([O-])O[C@H]1COC2C1OC[C@H]2O,2.5874357,1.92,1,2,1
39190,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],2.7723222,2.4998416,1,2,1
39191,O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12,2.4351048,4.360008238,2,0,2
39192,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.9519093,2.27998469,1,2,1
39193,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,2.5378003,4.238324973,2,0,2
39194,O=[N+]([O-])c1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,3.1924853,4.358339117,1,0,1
39195,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,2.7005246,2.414293036,2,2,2
39196,O=[N+]([O-])c1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,2.7450216,3.518113157,2,1,2
39197,O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c2[nH]c(C(F)(F)F)nc2c1Cl,2.7218742,3.469658409,2,1,2
39198,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,2.0705562,2.734708642,2,2,2
39199,O=[N+]([O-])c1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,3.4745944,3.920852049,1,0,1
39200,O=[N+]([O-])c1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,2.68301,4.430095006,2,0,2
39201,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,2.0361388,1.865993489,2,2,2
39202,O=[N+]([O-])c1c[nH]cn1,2.8490746,2.275219187,1,2,1
39203,O=[N+]([O-])c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,2.6768289,4.330034317,2,0,2
39204,O=[N+]([O-])c1cc(Br)cc2[nH]c(C(F)(F)F)nc12,3.1501102,5.401497207999999,1,0,1
39205,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,2.9716864,1.944248357,1,3,1
39206,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.9926207,2.46376459,1,2,1
39207,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,2.7158353,2.3218401440000003,1,2,1
39208,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,2.973589,3.12862932,1,1,1
39209,O=[N+]([O-])c1cc(Cl)c(/N=N/c2ccc(N3CCS(=O)(=O)CC3)cc2)c(Cl)c1,2.8889046,2.128,2,2,2
39210,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1[N+](=O)[O-],3.5070095,2.8052897160000003,1,1,1
39211,O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N3CCS(=O)(=O)CC3)cc2)c(Cl)c1,2.9453192,2.127595735,1,2,1
39212,O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,2.8112354,4.430095006,1,0,1
39213,O=[N+]([O-])c1cc(Cl)cc(-c2cc(Cl)cc([N+](=O)[O-])c2O)c1O,3.1171415,4.537937408,1,0,1
39214,O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,2.4448607,4.9801473,2,0,2
39215,O=[N+]([O-])c1cc(Cl)ccc1Cl,1.9740195,2.2399412130000003,2,2,2
39216,O=[N+]([O-])c1cc(I)c(O)c(I)c1,2.0286188,3.3616189710000004,2,1,2
39217,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,2.688235,2.196903968,2,2,2
39218,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,2.4040093,1.817299515,2,3,2
39219,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,2.066457,3.512,2,1,2
39220,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c(S(=O)(=O)O)c1,2.2561083,2.286845426,2,2,2
39221,O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F,2.11052,3.610847465,2,1,2
39222,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c(Br)cc(Br)cc2Br)c(C(F)(F)F)c1,2.646498,5.104802989,2,0,2
39223,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c1,2.9447887,3.659997071,1,1,1
39224,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,5.0147552,1.918242886,0,3,0
39225,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3.5345426,3.0590026760000004,1,1,1
39226,O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,3.1563044,4.380038269,1,0,1
39227,O=[N+]([O-])c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1,2.1702151,2.31291556,2,2,2
39228,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.1253245,2.909464332,2,1,2
39229,O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,2.4839027,3.73679186,2,1,2
39230,O=[N+]([O-])c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,2.4577427,2.16773382,2,2,2
39231,O=[N+]([O-])c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,2.625036,2.306194415,2,2,2
39232,O=[N+]([O-])c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1S(=O)(=O)c1ccccc1,2.6041505,2.117610264,2,2,2
39233,O=[N+]([O-])c1cc2c(ccc3ccccc32)o1,1.5760752,2.686306384,3,1,3
39234,O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1Cl,3.09551,4.68013393,1,0,1
39235,O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],2.4587781,4.2600135130000005,2,0,2
39236,O=[N+]([O-])c1cc[n+]([O-])cc1,2.743121,3.117048158,1,1,1
39237,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,2.0110025,1.951004092,2,2,2
39238,O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,2.3464365,1.533,2,3,2
39239,O=[N+]([O-])c1ccc(/C=N/NC(=S)N2CCCC2)o1,2.1822345,2.5540000000000003,2,2,2
39240,O=[N+]([O-])c1ccc(/C=N/O)cc1,3.218788,2.965,1,1,1
39241,O=[N+]([O-])c1ccc(C(O)C(CO)N=Cc2ccc(N(CCCl)CCCl)cc2)cc1,2.5790904,2.041715325,2,2,2
39242,O=[N+]([O-])c1ccc(C(O)C2COC(C(Cl)Cl)=N2)cc1,2.5749667,1.706315155,2,3,2
39243,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,2.3464365,1.633800581,2,3,2
39244,O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCC2)o1,2.2431042,2.553556172,2,2,2
39245,O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCCC2)o1,3.3043191,2.575688073,1,2,1
39246,O=[N+]([O-])c1ccc(C=NOCc2cccc([N+](=O)[O-])c2)cc1,2.898479,2.478938589,1,2,1
39247,O=[N+]([O-])c1ccc(CCc2ccc([N+](=O)[O-])cc2)cc1,3.0988922,1.639034341,1,3,1
39248,O=[N+]([O-])c1ccc(CCl)cc1,1.9818549,1.97703569,2,2,2
39249,O=[N+]([O-])c1ccc(CN=NC(=S)N2CCCC2)o1,2.382715,2.553556172,2,2,2
39250,O=[N+]([O-])c1ccc(CN=NC(=S)N2CCCCC2)o1,2.1552787,2.575688073,2,2,2
39251,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,2.1119044,2.383482988,2,2,2
39252,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,3.2217245,2.353262343,1,2,1
39253,O=[N+]([O-])c1ccc(Cl)c2nc(C(F)(F)F)[nH]c12,2.6850324,4.380083709,2,0,2
39254,O=[N+]([O-])c1ccc(Cl)cc1,2.7807455,2.47810366,1,2,1
39255,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,2.448479,2.609738843,2,2,2
39256,O=[N+]([O-])c1ccc(Cl)cc1Cl,2.0491827,2.448247389,2,2,2
39257,O=[N+]([O-])c1ccc(Cl)cc1O,1.9456232,2.218247831,2,2,2
39258,O=[N+]([O-])c1ccc(F)cc1F,1.9860156,2.900615616,2,1,2
39259,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,2.6043148,3.497658309,2,1,2
39260,O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,1.771513,1.439636563,2,3,2
39261,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,1.5545809,1.431047622,3,3,3
39262,O=[N+]([O-])c1ccc(O)c(CNCCCl)c1,2.6408815,3.965015333,2,0,2
39263,O=[N+]([O-])c1ccc(O)c(CNCCO)c1,2.5853312,3.965027777,2,0,2
39264,O=[N+]([O-])c1ccc(O)c(Cl)c1,1.9500709,2.28519462,2,2,2
39265,O=[N+]([O-])c1ccc(O)c(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(Nc4nc(Cl)nc(Cl)n4)c3c2O)c1,2.6053905,1.840980541,2,3,2
39266,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,2.780474,3.66301031,1,0,1
39267,O=[N+]([O-])c1ccc(O)c2ncccc12,1.9431617,2.571544425,2,2,2
39268,O=[N+]([O-])c1ccc(O)cc1,2.5207675,2.862324983,1,1,1
39269,O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,2.3896902,2.622,2,2,2
39270,O=[N+]([O-])c1ccc(OCC2CO2)cc1,1.9694557,1.415360699,2,3,2
39271,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,2.4368737,2.622328965,2,2,2
39272,O=[N+]([O-])c1ccc(OP(=O)(CCl)c2ccccc2)cc1,2.9668875,3.186186422,1,1,1
39273,O=[N+]([O-])c1ccc(OP(=O)(OCCCCl)OCCCCl)cc1,3.2487385,4.05219358,1,0,1
39274,O=[N+]([O-])c1ccc(OP(=O)(OCCCl)OCCCl)cc1,3.309478,3.968466541,1,0,1
39275,O=[N+]([O-])c1ccc(OP(=S)(Oc2ccc([N+](=O)[O-])cc2)Oc2ccc([N+](=O)[O-])cc2)cc1,2.1325731,2.134766153,2,2,2
39276,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,2.6714396,1.5031246390000002,2,3,2
39277,O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1,2.3473377,2.019235631,2,2,2
39278,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,2.742257,2.50194886,2,2,2
39279,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,2.5721097,1.561898714,2,3,2
39280,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1.9263744,2.050862934,2,2,2
39281,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,3.132694,2.268152175,1,2,1
39282,O=[N+]([O-])c1ccc([C@@H](O)[C@@H]2COC(C(Cl)Cl)=N2)cc1,2.7511313,1.706315155,2,3,2
39283,O=[N+]([O-])c1ccc2c(N=Nc3ccc4ccccc4c3O)c(O)cc(S(=O)(=O)O)c2c1,2.3703887,1.397599155,2,3,2
39284,O=[N+]([O-])c1ccc2c(c1)COP(=S)(N1CCCC1)O2,2.7240226,3.079580613,2,1,2
39285,O=[N+]([O-])c1ccc2c(c1)COP(=S)(N1CCCCC1)O2,3.1873589,3.099408518,1,1,1
39286,O=[N+]([O-])c1ccc2c(c1)COP(=S)(N1CCOCC1)O2,2.7487364,3.102124856,2,1,2
39287,O=[N+]([O-])c1ccc2c(c1)COP(=S)(NC1CCCCC1)O2,3.0841146,3.118370558,1,1,1
39288,O=[N+]([O-])c1ccc2ccccc2c1,1.533672,1.595022488,3,2,3
39289,O=[N+]([O-])c1ccc2nc(C(F)(F)F)[nH]c2c1,2.9253144,4.800025038,1,0,1
39290,O=[N+]([O-])c1ccc2nc[nH]c2c1,2.7965682,2.008429827,1,2,1
39291,O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.8217604,2.495949032,1,2,1
39292,O=[N+]([O-])c1cccc(C=NOCc2cccc([N+](=O)[O-])c2)c1,1.9964929,2.478938589,2,2,2
39293,O=[N+]([O-])c1cccc(Cl)c1,2.7804835,2.5619512,1,1,1
39294,O=[N+]([O-])c1cccc(Cl)c1Cl,2.1624076,2.633968632,2,1,2
39295,O=[N+]([O-])c1cccc(Cl)c1[N+](=O)[O-],2.7669723,2.829417425,1,1,1
39296,O=[N+]([O-])c1cccc(O)c1,1.890848,2.271785415,2,2,2
39297,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,1.9199976,1.341728536,2,3,2
39298,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1.6552241,3.344061076,2,1,2
39299,O=[N+]([O-])c1cccc2[nH]c(C(F)(F)F)nc12,2.8030124,4.339992455,1,0,1
39300,O=[N+]([O-])c1cccc2ccccc12,1.5368758,3.0623839060000004,3,1,3
